127.0.0.1 - - [16/Mar/2018:17:34:35 +0800] "GET / HTTP/1.1" 404 1070
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:34:44 +0800] "GET /favicon.ico HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:35:01 +0800] "POST /YouBike/youBike/getYouBikeData HTTP/1.1" 200 126375
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:40:00 +0800] "POST /YouBike/youBike/getYouBikeData HTTP/1.1" 200 126364
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:41:20 +0800] "GET /YouBike/ HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:41:20 +0800] "GET /YouBike/plugin/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:41:20 +0800] "GET /YouBike/css/youBike.css HTTP/1.1" 200 148
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:41:20 +0800] "GET /YouBike/plugin/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:41:20 +0800] "GET /YouBike/plugin/jquery/js/jquery-3.3.1.min.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:41:20 +0800] "GET /YouBike/js/youBike.js HTTP/1.1" 200 2892
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:41:20 +0800] "GET /YouBike/plugin/fontawsome-5.0.6/fontawesome-all.min.js HTTP/1.1" 200 672449
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:41:20 +0800] "GET /favicon.ico HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:41:21 +0800] "POST /YouBike/youBike/getYouBikeData HTTP/1.1" 200 126359
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:41:21 +0800] "GET /YouBike/images/bike.png HTTP/1.1" 200 4545
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:41:29 +0800] "GET /YouBike/plugin/bootstrap/js/bootstrap.min.js.map HTTP/1.1" 200 161998
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:41:29 +0800] "GET /YouBike/plugin/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 551641
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:45:01 +0800] "POST /YouBike/youBike/getYouBikeData HTTP/1.1" 200 126359
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:45:07 +0800] "GET /YouBike/ HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:45:07 +0800] "GET /YouBike/css/youBike.css HTTP/1.1" 200 148
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:45:07 +0800] "GET /YouBike/js/youBike.js HTTP/1.1" 200 2892
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:45:07 +0800] "GET /YouBike/plugin/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:45:07 +0800] "GET /YouBike/plugin/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:45:07 +0800] "GET /YouBike/plugin/jquery/js/jquery-3.3.1.min.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:45:07 +0800] "GET /YouBike/plugin/fontawsome-5.0.6/fontawesome-all.min.js HTTP/1.1" 200 672449
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:45:08 +0800] "POST /YouBike/youBike/getYouBikeData HTTP/1.1" 200 126359
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:45:08 +0800] "GET /YouBike/images/bike.png HTTP/1.1" 200 4545
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:46:20 +0800] "GET /YouBike/ HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:46:20 +0800] "GET /YouBike/js/youBike.js HTTP/1.1" 200 3173
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:46:20 +0800] "GET /YouBike/js/youBike.js HTTP/1.1" 200 3173
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:46:22 +0800] "POST /YouBike/youBike/getYouBikeData HTTP/1.1" 200 126370
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:47:41 +0800] "GET /YouBike/ HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:47:41 +0800] "GET /YouBike/js/youBike.js HTTP/1.1" 200 2835
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:47:42 +0800] "POST /YouBike/youBike/getYouBikeData HTTP/1.1" 200 126370
0:0:0:0:0:0:0:1 - - [16/Mar/2018:17:50:01 +0800] "POST /YouBike/youBike/getYouBikeData HTTP/1.1" 200 126370
